date	pe_ttm	pb	mc	stock_code	area_code	market	name	fsType
2022-10-21T00:00:00+08:00	28.16138857912725	2.7297226404816906	44404631550	002120	cn	a	韵达股份	non_financial
2022-10-20T00:00:00+08:00	28.566323578304246	2.768973554266395	45043129520	002120	cn	a	韵达股份	non_financial
2022-10-19T00:00:00+08:00	29.13691380441728	2.8242816600539324	45942831205	002120	cn	a	韵达股份	non_financial
2022-10-18T00:00:00+08:00	29.302569031353322	2.8403388520567656	46204034920	002120	cn	a	韵达股份	non_financial
2022-10-17T00:00:00+08:00	29.817940848487677	2.8902945605100254	47016668700	002120	cn	a	韵达股份	non_financial
2022-10-14T00:00:00+08:00	28.695166532587834	2.7814624813797098	45246287965	002120	cn	a	韵达股份	non_financial
2022-10-13T00:00:00+08:00	27.388330853425717	2.654789077801801	43185680880	002120	cn	a	韵达股份	non_financial
2022-10-12T00:00:00+08:00	27.388330853425717	2.654789077801801	43185680880	002120	cn	a	韵达股份	non_financial
2022-10-11T00:00:00+08:00	27.51717380770931	2.667278004915116	43388839325	002120	cn	a	韵达股份	non_financial
2022-10-10T00:00:00+08:00	27.99573335219121	2.7136654484788574	44143427835	002120	cn	a	韵达股份	non_financial
2022-09-30T00:00:00+08:00	28.805603350545194	2.792167276048265	45420423775	002120	cn	a	韵达股份	non_financial
2022-09-29T00:00:00+08:00	29.284162895027094	2.8385547196120067	46175012285	002120	cn	a	韵达股份	non_financial
2022-09-28T00:00:00+08:00	30.11243902970731	2.918840679626174	47481030860	002120	cn	a	韵达股份	non_financial
2022-09-27T00:00:00+08:00	30.738247664799026	2.979501182747989	48467800450	002120	cn	a	韵达股份	non_financial
2022-09-26T00:00:00+08:00	29.46822425828937	2.8563960440595997	46465238635.00001	002120	cn	a	韵达股份	non_financial
2022-09-23T00:00:00+08:00	30.130845166033538	2.9206248120709333	47510053495	002120	cn	a	韵达股份	non_financial
2022-09-22T00:00:00+08:00	30.7198415284728	2.9777170503032298	48438777815	002120	cn	a	韵达股份	non_financial
2022-09-21T00:00:00+08:00	32.137114025592275	3.115095248549694	50673520710	002120	cn	a	韵达股份	non_financial
2022-09-20T00:00:00+08:00	32.04508334396114	3.106174586325898	50528407535	002120	cn	a	韵达股份	non_financial
2022-09-19T00:00:00+08:00	33.22307606883967	3.2203590627904912	52385856175	002120	cn	a	韵达股份	non_financial
2022-09-16T00:00:00+08:00	32.92857788762004	3.1918129436743428	51921494015	002120	cn	a	韵达股份	non_financial
2022-09-15T00:00:00+08:00	33.92250924923629	3.2881560956913436	53488716305	002120	cn	a	韵达股份	non_financial
2022-09-14T00:00:00+08:00	34.419474930044416	3.336327671699844	54272327450	002120	cn	a	韵达股份	non_financial
2022-09-13T00:00:00+08:00	34.124976748824785	3.3077815525836956	53807965290	002120	cn	a	韵达股份	non_financial
2022-09-09T00:00:00+08:00	33.609604931690434	3.2578258441304366	52995331510.00001	002120	cn	a	韵达股份	non_financial
2022-09-08T00:00:00+08:00	32.48683061579058	3.1489937650001196	51224950774.99999	002120	cn	a	韵达股份	non_financial
2022-09-07T00:00:00+08:00	32.08189561661359	3.109742851215416	50586452805	002120	cn	a	韵达股份	non_financial
2022-09-06T00:00:00+08:00	32.634079706400406	3.1632668245581943	51457131855	002120	cn	a	韵达股份	non_financial
2022-09-05T00:00:00+08:00	32.799734933336445	3.179324016561028	51718335570	002120	cn	a	韵达股份	non_financial
2022-09-02T00:00:00+08:00	32.39479993415946	3.1400731027763245	51079837600.00001	002120	cn	a	韵达股份	non_financial
2022-09-01T00:00:00+08:00	33.007916776499954	3.1995033727395734	52046594882.04	002120	cn	a	韵达股份	non_financial
2022-08-31T00:00:00+08:00	31.001300530745073	3.0049992636327056	48882579911.52	002120	cn	a	韵达股份	non_financial
2022-08-30T00:00:00+08:00	31.435823871069225	3.136721021128139	50159796963.840004	002120	cn	a	韵达股份	non_financial
2022-08-29T00:00:00+08:00	31.763280369726196	3.169395198431557	50682294848.880005	002120	cn	a	韵达股份	non_financial
2022-08-26T00:00:00+08:00	32.69107378258761	3.2619720341245744	52162705523.159996	002120	cn	a	韵达股份	non_financial
2022-08-25T00:00:00+08:00	32.581921616368625	3.2510806416901024	51988539561.48	002120	cn	a	韵达股份	non_financial
2022-08-24T00:00:00+08:00	32.38180931163381	3.2311130888935686	51669235298.4	002120	cn	a	韵达股份	non_financial
2022-08-23T00:00:00+08:00	33.12768244746358	3.305537603862466	52859369369.880005	002120	cn	a	韵达股份	non_financial
2022-08-22T00:00:00+08:00	34.09185991573132	3.4017449037003074	54397835364.71999	002120	cn	a	韵达股份	non_financial
2022-08-19T00:00:00+08:00	34.328356275872466	3.4253429206416652	54775194948.36	002120	cn	a	韵达股份	non_financial
2022-08-18T00:00:00+08:00	34.49208452520095	3.441680009293375	55036443890.880005	002120	cn	a	韵达股份	non_financial
2022-08-17T00:00:00+08:00	34.21920410965347	3.4144515282071923	54601028986.67999	002120	cn	a	韵达股份	non_financial
2022-08-16T00:00:00+08:00	32.30904120082115	3.2238521606039208	51553124657.28001	002120	cn	a	韵达股份	non_financial
2022-08-15T00:00:00+08:00	32.36361728393064	3.229297856821156	51640207638.119995	002120	cn	a	韵达股份	non_financial
2022-08-12T00:00:00+08:00	32.38180931163381	3.2311130888935686	51669235298.4	002120	cn	a	韵达股份	non_financial
2022-08-11T00:00:00+08:00	32.072544840679996	3.200254143662563	51175765073.64	002120	cn	a	韵达股份	non_financial
2022-08-10T00:00:00+08:00	30.9264470953806	3.0858945231005994	49347022476	002120	cn	a	韵达股份	non_financial
2022-08-09T00:00:00+08:00	31.799664425132523	3.1730256625763813	50740350169.44	002120	cn	a	韵达股份	non_financial
2022-08-08T00:00:00+08:00	30.999215206193256	3.0931554513902477	49463133117.119995	002120	cn	a	韵达股份	non_financial
2022-08-05T00:00:00+08:00	31.47220792647555	3.140351485272963	50217852284.4	002120	cn	a	韵达股份	non_financial
2022-08-04T00:00:00+08:00	31.599552120397707	3.1530581097798476	50421045906.36	002120	cn	a	韵达股份	non_financial
2022-08-03T00:00:00+08:00	32.32723322852431	3.2256673926763324	51582152317.56	002120	cn	a	韵达股份	non_financial
2022-08-02T00:00:00+08:00	33.05491433665091	3.2982766755728172	52743258728.76	002120	cn	a	韵达股份	non_financial
2022-08-01T00:00:00+08:00	33.49152300152688	3.341842245310708	53439922575.48	002120	cn	a	韵达股份	non_financial
2022-07-29T00:00:00+08:00	32.891186087322424	3.2819395869211077	52482009786.24	002120	cn	a	韵达股份	non_financial
2022-07-28T00:00:00+08:00	33.78259544477751	3.3708859584693016	53904365139.96	002120	cn	a	韵达股份	non_financial
2022-07-27T00:00:00+08:00	34.364740331278796	3.4289733847864894	54833250268.92	002120	cn	a	韵达股份	non_financial
2022-07-26T00:00:00+08:00	34.364740331278796	3.4289733847864894	54833250268.92	002120	cn	a	韵达股份	non_financial
2022-07-25T00:00:00+08:00	34.63762074682627	3.456201865872671	55268665173.119995	002120	cn	a	韵达股份	non_financial
2022-07-22T00:00:00+08:00	34.87411710696742	3.479799882814029	55646024756.76	002120	cn	a	韵达股份	non_financial
2022-07-21T00:00:00+08:00	34.255588165059805	3.4180819923520165	54659084307.24	002120	cn	a	韵达股份	non_financial
2022-07-20T00:00:00+08:00	33.145874475166735	3.3073528359348776	52888397030.159996	002120	cn	a	韵达股份	non_financial
2022-07-19T00:00:00+08:00	31.654128203507202	3.158503805997084	50508128887.2	002120	cn	a	韵达股份	non_financial
2022-07-18T00:00:00+08:00	28.888939992626113	2.882588530990442	46095924524.64	002120	cn	a	韵达股份	non_financial
2022-07-15T00:00:00+08:00	28.634251604781802	2.8571752819766725	45689537280.72	002120	cn	a	韵达股份	non_financial
2022-07-14T00:00:00+08:00	29.434700823721066	2.9370454931628056	46966754333.04	002120	cn	a	韵达股份	non_financial
2022-07-13T00:00:00+08:00	29.598429073049548	2.9533825818145147	47228003275.56	002120	cn	a	韵达股份	non_financial
2022-07-12T00:00:00+08:00	30.107805848738174	3.004209079842054	48040777763.4	002120	cn	a	韵达股份	non_financial
2022-07-11T00:00:00+08:00	31.035599261599586	3.0967859155350714	49521188437.67999	002120	cn	a	韵达股份	non_financial
2022-07-08T00:00:00+08:00	31.599552120397707	3.1530581097798476	50421045906.36	002120	cn	a	韵达股份	non_financial
2022-07-07T00:00:00+08:00	30.25334207036349	3.018730936421351	48272999045.64	002120	cn	a	韵达股份	non_financial
2022-07-06T00:00:00+08:00	30.453454375098303	3.010283797992555	48592303308.71999	002120	cn	a	韵达股份	non_financial
2022-07-05T00:00:00+08:00	31.3448637325534	3.0983984372408444	50014658662.44	002120	cn	a	韵达股份	non_financial
2022-07-04T00:00:00+08:00	31.381247787959726	3.1019949531285294	50072713983	002120	cn	a	韵达股份	non_financial
2022-07-01T00:00:00+08:00	31.035599261599586	3.067828052195519	49521188437.67999	002120	cn	a	韵达股份	non_financial
2022-06-30T00:00:00+08:00	31.035599261599586	3.067828052195519	49521188437.67999	002120	cn	a	韵达股份	non_financial
2022-06-29T00:00:00+08:00	30.23515004266033	2.988704702666444	48243971385.36	002120	cn	a	韵达股份	non_financial
2022-06-28T00:00:00+08:00	29.489276906830565	2.9149761269688965	47053837313.880005	002120	cn	a	韵达股份	non_financial
2022-06-27T00:00:00+08:00	29.161820408173593	2.8826074839797293	46531339428.840004	002120	cn	a	韵达股份	non_financial
2022-06-24T00:00:00+08:00	28.81617188181345	2.848440583046719	45979813883.52	002120	cn	a	韵达股份	non_financial
2022-06-23T00:00:00+08:00	28.052106718280523	2.772913749405329	44760652151.76	002120	cn	a	韵达股份	non_financial
2022-06-22T00:00:00+08:00	27.97933860746786	2.7657207176299585	44644541510.64	002120	cn	a	韵达股份	non_financial
2022-06-21T00:00:00+08:00	28.834363909516615	2.8502388409905617	46008841543.799995	002120	cn	a	韵达股份	non_financial
2022-06-20T00:00:00+08:00	29.125436352767263	2.8790109680920444	46473284108.28001	002120	cn	a	韵达股份	non_financial
2022-06-17T00:00:00+08:00	29.616621100752717	2.927563932575795	47257030935.840004	002120	cn	a	韵达股份	non_financial
2022-06-16T00:00:00+08:00	28.97990013114194	2.864624904541303	46241062826.04	002120	cn	a	韵达股份	non_financial
2022-06-15T00:00:00+08:00	29.507468934533723	2.9167743849127388	47082864974.159996	002120	cn	a	韵达股份	non_financial
2022-06-14T00:00:00+08:00	29.871309488597028	2.9527395437895914	47663418179.76	002120	cn	a	韵达股份	non_financial
2022-06-13T00:00:00+08:00	30.9264470953806	3.0570385045324637	49347022476	002120	cn	a	韵达股份	non_financial
2022-06-10T00:00:00+08:00	31.836048480538853	3.146951401724595	50798405490	002120	cn	a	韵达股份	non_financial
2022-06-09T00:00:00+08:00	31.47220792647555	3.1109862428477424	50217852284.4	002120	cn	a	韵达股份	non_financial
2022-06-08T00:00:00+08:00	32.19988903460215	3.1829165606014476	51378958695.6	002120	cn	a	韵达股份	non_financial
2022-06-07T00:00:00+08:00	32.21808106230532	3.1847148185452903	51407986355.880005	002120	cn	a	韵达股份	non_financial
2022-06-06T00:00:00+08:00	31.435823871069225	3.1073897269600574	50159796963.840004	002120	cn	a	韵达股份	non_financial
2022-06-02T00:00:00+08:00	31.381247787959726	3.1019949531285294	50072713983	002120	cn	a	韵达股份	non_financial
2022-06-01T00:00:00+08:00	31.2902876494439	3.0930036634093163	49927575681.6	002120	cn	a	韵达股份	non_financial
2022-05-31T00:00:00+08:00	33.03672230894775	3.2656364260182085	52714231068.48	002120	cn	a	韵达股份	non_financial
2022-05-30T00:00:00+08:00	32.83661000421293	3.2458555886359397	52394926805.4	002120	cn	a	韵达股份	non_financial
2022-05-27T00:00:00+08:00	32.65468972718128	3.227873009197513	52104650202.6	002120	cn	a	韵达股份	non_financial
2022-05-26T00:00:00+08:00	32.745649865697104	3.2368642989167262	52249788504	002120	cn	a	韵达股份	non_financial
2022-05-25T00:00:00+08:00	32.072544840679996	3.170328754994549	51175765073.64	002120	cn	a	韵达股份	non_financial
2022-05-24T00:00:00+08:00	30.689950735239456	3.0336611512625096	48969662892.36	002120	cn	a	韵达股份	non_financial
2022-05-23T00:00:00+08:00	31.162943455521745	3.080415857802418	49724382059.64	002120	cn	a	韵达股份	non_financial
2022-05-20T00:00:00+08:00	29.871309488597028	2.9527395437895914	47663418179.76	002120	cn	a	韵达股份	non_financial
2022-05-19T00:00:00+08:00	28.23402699531217	2.790896328843755	45050928754.56	002120	cn	a	韵达股份	non_financial
2022-05-18T00:00:00+08:00	28.28860307842167	2.796291102675283	45138011735.4	002120	cn	a	韵达股份	non_financial
2022-05-17T00:00:00+08:00	29.107244325064094	2.8772127101482012	46444256448	002120	cn	a	韵达股份	non_financial
2022-05-16T00:00:00+08:00	29.070860269657764	2.873616194260516	46386201127.44	002120	cn	a	韵达股份	non_financial
2022-05-13T00:00:00+08:00	29.398316768314736	2.9059848372496835	46908699012.48	002120	cn	a	韵达股份	non_financial
2022-05-12T00:00:00+08:00	28.888939992626113	2.8556336148220898	46095924524.64	002120	cn	a	韵达股份	non_financial
2022-05-11T00:00:00+08:00	29.63481312845588	2.929362190519637	47286058596.119995	002120	cn	a	韵达股份	non_financial
2022-05-10T00:00:00+08:00	28.28860307842167	2.796291102675283	45138011735.4	002120	cn	a	韵达股份	non_financial
2022-05-09T00:00:00+08:00	27.670074136514057	2.735150332584634	44151071285.880005	002120	cn	a	韵达股份	non_financial
2022-05-06T00:00:00+08:00	27.670074136514057	2.735150332584634	44151071285.880005	002120	cn	a	韵达股份	non_financial
2022-05-05T00:00:00+08:00	28.34317916153116	2.8016858765068107	45225094716.24	002120	cn	a	韵达股份	non_financial
2022-04-29T00:00:00+08:00	28.08849077368685	2.7765102652930143	44818707472.32	002120	cn	a	韵达股份	non_financial
2022-04-28T00:00:00+08:00	25.632567033759567	2.5337454428742596	40899973334.52	002120	cn	a	韵达股份	non_financial
2022-04-27T00:00:00+08:00	26.487592335808326	2.6182635662348632	42264273367.68	002120	cn	a	韵达股份	non_financial
2022-04-26T00:00:00+08:00	37.02939498489409	2.859732944352989	43164130836.36	002120	cn	a	韵达股份	non_financial
2022-04-25T00:00:00+08:00	38.174890727533715	2.948198119497735	44499403209.24	002120	cn	a	韵达股份	non_financial
2022-04-22T00:00:00+08:00	41.86039876906991	3.232825204746048	48795496930.67999	002120	cn	a	韵达股份	non_financial
2022-04-21T00:00:00+08:00	41.337455060473566	3.192438929136491	48185916064.8	002120	cn	a	韵达股份	non_financial
2022-04-20T00:00:00+08:00	41.9351050131551	3.238594672690271	48882579911.52	002120	cn	a	韵达股份	non_financial
2022-04-19T00:00:00+08:00	42.33353831494281	3.269365168392792	49347022476	002120	cn	a	韵达股份	non_financial
2022-04-18T00:00:00+08:00	42.70706953536877	3.298212508113904	49782437380.2	002120	cn	a	韵达股份	non_financial
2022-04-15T00:00:00+08:00	43.155306999879926	3.33282931577924	50304935265.24	002120	cn	a	韵达股份	non_financial
2022-04-14T00:00:00+08:00	44.724138125668986	3.453988142607914	52133677862.880005	002120	cn	a	韵达股份	non_financial
2022-04-13T00:00:00+08:00	43.92727152209359	3.392447151202873	51204792733.92	002120	cn	a	韵达股份	non_financial
2022-04-12T00:00:00+08:00	43.32962156941204	3.3462914076490926	50508128887.2	002120	cn	a	韵达股份	non_financial
2022-04-11T00:00:00+08:00	40.46588221281297	3.1251284697872275	47169947955	002120	cn	a	韵达股份	non_financial
2022-04-08T00:00:00+08:00	40.01764474830181	3.0905116621218918	46647450069.96	002120	cn	a	韵达股份	non_financial
2022-04-07T00:00:00+08:00	41.01372800277105	3.1674379013781926	47808556481.159996	002120	cn	a	韵达股份	non_financial
2022-04-06T00:00:00+08:00	41.163140490941444	3.1789768372666383	47982722442.840004	002120	cn	a	韵达股份	non_financial
2022-04-01T00:00:00+08:00	43.65334862711455	3.3712924354073905	50885488470.840004	002120	cn	a	韵达股份	non_financial
2022-03-31T00:00:00+08:00	43.72805487119974	3.3770619033516125	50972571451.67999	002120	cn	a	韵达股份	non_financial
2022-03-30T00:00:00+08:00	42.95609034898608	3.3174440679279797	50072713983	002120	cn	a	韵达股份	non_financial
2022-03-29T00:00:00+08:00	41.63628003681433	3.2155168009133805	48534247988.159996	002120	cn	a	韵达股份	non_financial
2022-03-28T00:00:00+08:00	41.26274881638837	3.186669461192268	48098833083.96	002120	cn	a	韵达股份	non_financial
2022-03-25T00:00:00+08:00	42.83157994217742	3.307828288020942	49927575681.6	002120	cn	a	韵达股份	non_financial
2022-03-24T00:00:00+08:00	44.32570482388129	3.423217646905394	51669235298.4	002120	cn	a	韵达股份	non_financial
2022-03-23T00:00:00+08:00	45.59571097332957	3.521298601957177	53149645972.67999	002120	cn	a	韵达股份	non_financial
2022-03-22T00:00:00+08:00	44.624529800222064	3.446295518682284	52017567221.76	002120	cn	a	韵达股份	non_financial
2022-03-21T00:00:00+08:00	45.047865183371485	3.4789891703662117	52511037446.52	002120	cn	a	韵达股份	non_financial
2022-03-18T00:00:00+08:00	46.91552128550131	3.623225868971776	54688111967.52	002120	cn	a	韵达股份	non_financial
2022-03-17T00:00:00+08:00	46.716304634607475	3.6078406211205163	54455890685.28001	002120	cn	a	韵达股份	non_financial
2022-03-16T00:00:00+08:00	44.79884436975417	3.459757610552136	52220760843.71999	002120	cn	a	韵达股份	non_financial
2022-03-15T00:00:00+08:00	42.93118826762434	3.315520911946572	50043686322.71999	002120	cn	a	韵达股份	non_financial
2022-03-14T00:00:00+08:00	46.31787133281978	3.577070125417996	53991448120.8	002120	cn	a	韵达股份	non_financial
2022-03-11T00:00:00+08:00	48.60886281809903	3.7540004757074876	56661992866.56	002120	cn	a	韵达股份	non_financial
2022-03-10T00:00:00+08:00	48.93258987580153	3.7790015034657856	57039352450.2	002120	cn	a	韵达股份	non_financial
2022-03-09T00:00:00+08:00	45.89453594967035	3.5443764737340677	53497977896.04	002120	cn	a	韵达股份	non_financial
2022-03-08T00:00:00+08:00	45.22217975290361	3.492451262236065	52714231068.48	002120	cn	a	韵达股份	non_financial
2022-03-07T00:00:00+08:00	47.81199621452364	3.692459484302447	55733107737.6	002120	cn	a	韵达股份	non_financial
2022-03-04T00:00:00+08:00	48.633764899460765	3.7559236316888955	56691020526.840004	002120	cn	a	韵达股份	non_financial
2022-03-03T00:00:00+08:00	49.75435856073866	3.842465650852234	57997265239.44	002120	cn	a	韵达股份	non_financial
2022-03-02T00:00:00+08:00	49.75435856073866	3.842465650852234	57997265239.44	002120	cn	a	韵达股份	non_financial
2022-03-01T00:00:00+08:00	48.06101702814095	3.7116910441165225	56023384340.4	002120	cn	a	韵达股份	non_financial
2022-02-28T00:00:00+08:00	48.28513576039653	3.7289994479491897	56284633282.92	002120	cn	a	韵达股份	non_financial
2022-02-25T00:00:00+08:00	48.9076877944398	3.777078347484378	57010324789.92	002120	cn	a	韵达股份	non_financial
2022-02-24T00:00:00+08:00	48.73337322490769	3.7636162556145254	56807131167.96	002120	cn	a	韵达股份	non_financial
2022-02-23T00:00:00+08:00	49.25631693350404	3.8040025312240835	57416712033.840004	002120	cn	a	韵达股份	non_financial
2022-02-22T00:00:00+08:00	46.168458844649386	3.5655311895295503	53817282159.119995	002120	cn	a	韵达股份	non_financial
2022-02-21T00:00:00+08:00	46.69140255324574	3.6059174651391084	54426863025	002120	cn	a	韵达股份	non_financial
2022-02-18T00:00:00+08:00	46.0937526005642	3.5597617215853283	53730199178.28001	002120	cn	a	韵达股份	non_financial
2022-02-17T00:00:00+08:00	46.0937526005642	3.5597617215853283	53730199178.28001	002120	cn	a	韵达股份	non_financial
2022-02-16T00:00:00+08:00	45.84473178694689	3.540530161771253	53439922575.48	002120	cn	a	韵达股份	non_financial
2022-02-15T00:00:00+08:00	46.41747965826669	3.5847627493436254	54107558761.92	002120	cn	a	韵达股份	non_financial
2022-02-14T00:00:00+08:00	45.77002554286169	3.53476069382703	53352839594.64	002120	cn	a	韵达股份	non_financial
2022-02-11T00:00:00+08:00	48.31003784175826	3.730922603930597	56313660943.2	002120	cn	a	韵达股份	non_financial
2022-02-10T00:00:00+08:00	48.75827530626942	3.765539411595933	56836158828.24	002120	cn	a	韵达股份	non_financial
2022-02-09T00:00:00+08:00	49.629848153930006	3.8328498709451964	57852126938.04	002120	cn	a	韵达股份	non_financial
2022-02-08T00:00:00+08:00	50.17769394388809	3.8751593025361615	58490735464.2	002120	cn	a	韵达股份	non_financial
2022-02-07T00:00:00+08:00	50.625931408399246	3.909776110201497	59013233349.24	002120	cn	a	韵达股份	non_financial
2022-01-28T00:00:00+08:00	48.78317738763115	3.7674625675773403	56865186488.52	002120	cn	a	韵达股份	non_financial
2022-01-27T00:00:00+08:00	49.25631693350404	3.8040025312240835	57416712033.840004	002120	cn	a	韵达股份	non_financial
2022-01-26T00:00:00+08:00	50.65083348976098	3.9116992661829046	59042261009.52	002120	cn	a	韵达股份	non_financial
2022-01-25T00:00:00+08:00	49.3061210962275	3.8078488431868984	57474767354.4	002120	cn	a	韵达股份	non_financial
2022-01-24T00:00:00+08:00	50.974560547463476	3.936700293941202	59419620593.159996	002120	cn	a	韵达股份	non_financial
2022-01-21T00:00:00+08:00	52.19476253418831	4.030934937030172	60841975946.880005	002120	cn	a	韵达股份	non_financial
2022-01-20T00:00:00+08:00	52.19476253418831	4.030934937030172	60841975946.880005	002120	cn	a	韵达股份	non_financial
2022-01-19T00:00:00+08:00	52.443783347805606	4.050166496844246	61132252549.67999	002120	cn	a	韵达股份	non_financial
2022-01-18T00:00:00+08:00	53.88810406678601	4.161709543765883	62815856845.92	002120	cn	a	韵达股份	non_financial
2022-01-17T00:00:00+08:00	54.13712488040332	4.180941103579958	63106133448.71999	002120	cn	a	韵达股份	non_financial
2022-01-14T00:00:00+08:00	54.585362344914486	4.215557911245294	63628631333.76	002120	cn	a	韵达股份	non_financial
2022-01-13T00:00:00+08:00	52.84221664959331	4.080936992546767	61596695114.159996	002120	cn	a	韵达股份	non_financial
2022-01-12T00:00:00+08:00	53.98771239223294	4.169402167691513	62931967487.04	002120	cn	a	韵达股份	non_financial
2022-01-11T00:00:00+08:00	53.98771239223294	4.169402167691513	62931967487.04	002120	cn	a	韵达股份	non_financial
2022-01-10T00:00:00+08:00	53.36516035818966	4.121323268156325	62206275980.04	002120	cn	a	韵达股份	non_financial
2022-01-07T00:00:00+08:00	54.16202696176506	4.182864259561366	63135161109	002120	cn	a	韵达股份	non_financial
2022-01-06T00:00:00+08:00	55.00869772806391	4.248251562929221	64122101558.52	002120	cn	a	韵达股份	non_financial
2022-01-05T00:00:00+08:00	52.9169228936785	4.08670646049099	61683778095	002120	cn	a	韵达股份	non_financial
2022-01-04T00:00:00+08:00	52.9916291377637	4.092475928435213	61770861075.840004	002120	cn	a	韵达股份	non_financial
2021-12-31T00:00:00+08:00	50.94965846610175	3.9347771379597956	59390592932.880005	002120	cn	a	韵达股份	non_financial
2021-12-30T00:00:00+08:00	51.049266791548675	3.942469761885425	59506703574	002120	cn	a	韵达股份	non_financial
2021-12-29T00:00:00+08:00	52.468685429167344	4.052089652825654	61161280209.96	002120	cn	a	韵达股份	non_financial
2021-12-28T00:00:00+08:00	53.26555203274274	4.113630644230695	62090165338.92	002120	cn	a	韵达股份	non_financial
2021-12-27T00:00:00+08:00	54.0375165549564	4.173248479654328	62990022807.6	002120	cn	a	韵达股份	non_financial
2021-12-24T00:00:00+08:00	52.767510405508126	4.075167524602545	61509612133.32001	002120	cn	a	韵达股份	non_financial
2021-12-23T00:00:00+08:00	52.21966461555003	4.032858093011579	60871003607.159996	002120	cn	a	韵达股份	non_financial
2021-12-22T00:00:00+08:00	52.443783347805606	4.050166496844246	61132252549.67999	002120	cn	a	韵达股份	non_financial
2021-12-21T00:00:00+08:00	49.67965231665347	3.8366961829080113	57910182258.6	002120	cn	a	韵达股份	non_financial
2021-12-20T00:00:00+08:00	50.50142100159059	3.90016033029446	58868095047.840004	002120	cn	a	韵达股份	non_financial
2021-12-17T00:00:00+08:00	49.85396688618558	3.850158274777864	58113375880.56	002120	cn	a	韵达股份	non_financial
2021-12-16T00:00:00+08:00	50.30220435069674	3.8847750824431992	58635873765.6	002120	cn	a	韵达股份	non_financial
2021-12-15T00:00:00+08:00	50.17769394388809	3.8751593025361615	58490735464.2	002120	cn	a	韵达股份	non_financial
2021-12-14T00:00:00+08:00	49.85396688618558	3.850158274777864	58113375880.56	002120	cn	a	韵达股份	non_financial
2021-12-13T00:00:00+08:00	50.87495222201656	3.9290076700155727	59303509952.04	002120	cn	a	韵达股份	non_financial
2021-12-10T00:00:00+08:00	52.12005629010311	4.025165469085949	60754892966.04	002120	cn	a	韵达股份	non_financial
2021-12-09T00:00:00+08:00	52.393979185082145	4.046320184881431	61074197229.119995	002120	cn	a	韵达股份	non_financial
2021-12-08T00:00:00+08:00	52.41888126644388	4.0482433408628395	61103224889.4	002120	cn	a	韵达股份	non_financial
2021-12-07T00:00:00+08:00	50.25240018797328	3.8809287704803843	58577818445.04	002120	cn	a	韵达股份	non_financial
2021-12-06T00:00:00+08:00	50.70063765248444	3.91554557814572	59100316330.08	002120	cn	a	韵达股份	non_financial
2021-12-03T00:00:00+08:00	49.953575211632504	3.857850898703494	58229486521.67999	002120	cn	a	韵达股份	non_financial
2021-12-02T00:00:00+08:00	49.67965231665347	3.8366961829080113	57910182258.6	002120	cn	a	韵达股份	non_financial
2021-12-01T00:00:00+08:00	50.028281455717696	3.8636203666477162	58316569502.52	002120	cn	a	韵达股份	non_financial
2021-11-30T00:00:00+08:00	49.505337747121345	3.8232340910381586	57706988636.64	002120	cn	a	韵达股份	non_financial
2021-11-29T00:00:00+08:00	48.16062535358787	3.719383668042152	56139494981.52	002120	cn	a	韵达股份	non_financial
2021-11-26T00:00:00+08:00	48.88278571307807	3.7751551915029706	56981297129.64	002120	cn	a	韵达股份	non_financial
2021-11-25T00:00:00+08:00	49.67965231665347	3.8366961829080113	57910182258.6	002120	cn	a	韵达股份	non_financial
2021-11-24T00:00:00+08:00	50.078085618441165	3.867466678610532	58374624823.08	002120	cn	a	韵达股份	non_financial
2021-11-23T00:00:00+08:00	50.4267147575054	3.894390862350237	58781012067	002120	cn	a	韵达股份	non_financial
2021-11-22T00:00:00+08:00	51.049266791548675	3.942469761885425	59506703574	002120	cn	a	韵达股份	non_financial
2021-11-19T00:00:00+08:00	51.995545883294454	4.015549689178911	60609754664.64	002120	cn	a	韵达股份	non_financial
2021-11-18T00:00:00+08:00	47.26415042456556	3.6501500527114814	55094499211.44	002120	cn	a	韵达股份	non_financial
2021-11-17T00:00:00+08:00	45.9443401123938	3.5482227856968827	53556033216.6	002120	cn	a	韵达股份	non_financial
2021-11-16T00:00:00+08:00	46.043948437840726	3.5559154096225125	53672143857.71999	002120	cn	a	韵达股份	non_financial
2021-11-15T00:00:00+08:00	45.57080889196784	3.51937544597577	53120618312.4	002120	cn	a	韵达股份	non_financial
2021-11-12T00:00:00+08:00	45.496102647882644	3.513605978031547	53033535331.56	002120	cn	a	韵达股份	non_financial
2021-11-11T00:00:00+08:00	45.74512346149996	3.5328375378456225	53323811934.36	002120	cn	a	韵达股份	non_financial
2021-11-10T00:00:00+08:00	43.37942573213551	3.350137719611908	50566184207.76	002120	cn	a	韵达股份	non_financial
2021-11-09T00:00:00+08:00	42.45804872175146	3.2789809482998296	49492160777.4	002120	cn	a	韵达股份	non_financial
2021-11-08T00:00:00+08:00	43.72805487119974	3.3770619033516125	50972571451.67999	002120	cn	a	韵达股份	non_financial
2021-11-05T00:00:00+08:00	42.682167454007036	3.2962893521324967	49753409719.92	002120	cn	a	韵达股份	non_financial
2021-11-04T00:00:00+08:00	41.9351050131551	3.238594672690271	48882579911.52	002120	cn	a	韵达股份	non_financial
2021-11-03T00:00:00+08:00	43.130404918518195	3.3309061597978324	50275907604.96	002120	cn	a	韵达股份	non_financial
